note, length, volume
0, 0.46, 34
57, 0.23, 70
56, 0.28, 58
54, 0.23, 55
52, 1.1, 52
0, 0.32, 42
59, 0.19, 65
58, 0.33, 62
56, 0.28, 47
54, 0.88, 36
0, 0.51, 29
60, 0.19, 74
59, 0.28, 73
57, 0.28, 55
55, 0.98, 39
0, 0.46, 28
62, 0.23, 72
61, 0.28, 71
59, 0.23, 70
57, 0.93, 43
0, 0.46, 27
63, 0.23, 74
62, 0.33, 68
60, 0.33, 67
58, 1.1, 42
