note, length, volume
0, 0.56, 28
56, 0.51, 44
58, 0.6, 31
0, 0.46, 48
61, 0.51, 91
62, 0.42, 34
0, 0.51, 30
56, 0.51, 41
58, 0.6, 49
54, 0.46, 38
56, 0.84, 40
51, 0.6, 48
53, 0.79, 37
0, 4.1, 3
65, 5.0, 67
0, 1.3, 12
62, 2.6, 69
0, 1.3, 11
61, 4.2, 65
0, 1.3, 10
54, 2.9, 47
0, 0.84, 15
56, 2.9, 57
0, 0.74, 21
64, 2.2, 83
65, 0.46, 12
0, 1.0, 12
53, 0.56, 57
54, 1.9, 58
56, 1.6, 45
0, 1.2, 7
65, 0.09, 91
64, 2.4, 84
61, 1.4, 53
0, 1.5, 6
54, 1.9, 57
56, 0.32, 61
55, 0.09, 53
56, 0.46, 21
0, 0.98, 19
58, 2.6, 71
65, 2.2, 76
63, 1.7, 80
61, 2.5, 53
0, 1.7, 10
67, 0.93, 85
68, 1.5, 66
0, 1.8, 9
67, 1.6, 84
66, 0.09, 80
67, 0.09, 83
66, 0.51, 79
67, 0.33, 79
62, 2.4, 61
0, 1.2, 15
58, 1.1, 63
59, 0.7, 60
58, 0.93, 60
57, 0.09, 66
56, 0.05, 64
57, 0.14, 64
56, 0.74, 63
57, 0.98, 46
0, 1.8, 12
62, 0.19, 82
61, 0.05, 77
62, 0.09, 76
61, 0.6, 68
62, 0.05, 65
61, 0.09, 62
62, 1.0, 65
61, 0.14, 64
62, 0.14, 67
61, 0.09, 60
62, 0.46, 17
0, 2.0, 8
64, 1.7, 79
63, 0.65, 73
64, 0.51, 20
0, 1.3, 8
54, 0.19, 56
53, 0.6, 52
54, 2.2, 40
0, 3.2, 4
57, 1.8, 55
0, 5.0, 3
59, 2.2, 53
0, 1.6, 14
60, 0.6, 79
61, 2.2, 54
0, 1.4, 10
51, 0.56, 60
54, 0.84, 47
56, 0.6, 51
58, 1.0, 55
61, 0.88, 71
63, 0.51, 35
0, 0.88, 14
56, 0.51, 51
58, 0.93, 64
61, 0.56, 56
60, 0.84, 48
0, 0.74, 16
56, 0.65, 71
58, 0.56, 30
0, 0.46, 30
51, 0.56, 38
56, 0.6, 39
0, 0.05, 99
60, 0.79, 47
0, 0.56, 22
54, 0.6, 40
60, 0.65, 76
61, 0.37, 0
0, 0.46, 33
53, 0.56, 59
61, 0.6, 90
62, 0.19, 90
63, 0.09, 90
62, 0.14, 82
63, 0.51, 34
0, 0.65, 26
63, 0.6, 93
65, 0.84, 84
63, 0.28, 87
61, 0.28, 83
60, 0.09, 81
61, 0.65, 24
0, 0.46, 47
63, 0.51, 44
56, 0.93, 40
0, 0.6, 26
53, 0.42, 52
60, 0.37, 50
54, 0.33, 45
61, 0.46, 66
56, 0.46, 76
63, 0.42, 90
65, 0.6, 82
63, 0.74, 48
