note, length, volume
0, 0.28, 81
61, 0.84, 97
63, 0.46, 53
51, 0.51, 56
54, 0.51, 26
0, 0.33, 41
56, 0.51, 42
58, 0.7, 27
0, 0.33, 56
55, 1.4, 57
56, 0.46, 33
58, 0.6, 24
0, 0.33, 50
54, 0.46, 43
51, 0.51, 27
0, 0.42, 56
60, 0.88, 47
0, 0.42, 18
51, 0.46, 43
54, 0.51, 24
0, 0.33, 52
60, 1.2, 80
61, 0.46, 85
63, 0.7, 33
0, 0.42, 42
51, 0.51, 49
54, 0.56, 26
0, 0.37, 52
56, 0.51, 46
57, 0.14, 66
58, 0.05, 65
57, 0.28, 51
58, 0.46, 55
61, 0.79, 92
63, 0.51, 30
51, 0.98, 33
0, 2.3, 7
63, 0.28, 88
61, 0.28, 57
54, 0.46, 57
53, 0.05, 93
51, 0.6, 62
54, 0.51, 27
0, 0.28, 46
56, 0.6, 46
58, 1.1, 68
61, 0.74, 88
63, 0.56, 58
51, 0.46, 51
54, 0.51, 24
0, 0.37, 36
56, 0.46, 35
58, 0.98, 49
53, 1.4, 72
51, 0.56, 61
54, 0.42, 29
0, 0.37, 38
56, 0.51, 38
58, 0.79, 35
0, 0.32, 79
61, 0.7, 97
63, 0.46, 42
57, 0.6, 70
58, 0.51, 33
65, 0.09, 58
64, 0.14, 62
65, 0.05, 57
64, 0.28, 19
65, 0.09, 0
0, 0.56, 34
63, 0.19, 84
60, 0.33, 73
58, 0.14, 58
57, 0.28, 59
56, 0.28, 61
54, 0.28, 76
51, 0.28, 69
48, 0.23, 72
46, 0.6, 28
0, 0.65, 23
56, 0.51, 41
58, 0.74, 32
0, 0.14, 90
60, 0.79, 79
58, 0.23, 65
54, 0.28, 75
51, 0.51, 52
54, 0.46, 20
0, 0.42, 37
56, 0.51, 43
58, 0.56, 55
60, 0.88, 85
61, 0.23, 62
54, 0.46, 54
53, 0.33, 64
50, 0.42, 41
56, 0.6, 32
0, 0.42, 41
58, 0.51, 50
60, 0.46, 58
51, 0.74, 46
0, 0.05, 74
54, 0.51, 31
58, 0.6, 44
61, 0.56, 37
64, 0.14, 60
65, 0.6, 22
0, 0.65, 31
67, 0.7, 75
68, 0.09, 19
67, 0.05, 67
68, 0.14, 57
65, 0.88, 59
61, 0.28, 62
58, 0.37, 59
63, 0.42, 18
51, 0.6, 41
0, 0.37, 48
54, 0.46, 41
56, 0.74, 32
0, 0.28, 45
56, 0.84, 77
58, 0.28, 71
54, 0.23, 82
51, 0.56, 54
54, 0.46, 16
0, 0.33, 40
56, 0.51, 49
58, 0.84, 37
0, 0.14, 97
60, 0.84, 77
56, 0.28, 71
53, 0.33, 67
54, 0.51, 30
56, 0.56, 20
0, 0.37, 50
58, 0.51, 59
60, 0.84, 42
0, 0.05, 111
61, 0.7, 88
60, 0.14, 65
58, 0.28, 62
54, 0.33, 57
56, 0.46, 32
58, 0.56, 21
0, 0.37, 59
60, 0.7, 76
61, 0.56, 23
0, 0.28, 60
63, 0.84, 77
61, 0.56, 34
0, 0.05, 72
63, 0.46, 47
53, 0.28, 45
54, 0.28, 0
0, 0.33, 38
56, 0.46, 28
0, 0.05, 65
58, 0.7, 21
0, 0.32, 71
61, 0.7, 95
63, 0.51, 25
51, 0.56, 24
54, 0.42, 18
0, 2.1, 7
58, 0.23, 86
60, 1.1, 70
51, 0.46, 41
54, 0.46, 19
0, 0.37, 28
56, 0.46, 37
58, 1.0, 63
61, 0.74, 93
63, 0.42, 36
51, 0.56, 54
54, 0.51, 25
0, 0.33, 36
56, 0.46, 35
58, 0.65, 24
0, 0.33, 76
61, 0.51, 48
65, 0.09, 57
64, 0.05, 56
65, 0.09, 46
64, 0.33, 49
65, 0.33, 43
51, 0.46, 47
54, 0.46, 21
0, 0.42, 39
56, 0.42, 28
58, 1.0, 46
61, 0.74, 94
63, 0.46, 57
51, 0.6, 63
54, 0.51, 22
0, 0.28, 38
